timestamp,file,path,mode,base_acquisition,right_acquisition,base_dtilt_deg,right_dtilt_deg,base_radius_scale,right_radius_scale,sun_residual_diff_deg,center_zenith_diff_from_sun_deg,center_zenith_diff_from_moog_actual_deg,moog_minus_sun_diff_deg,moog_abs_error_deg,base_center_zenith_from_moog_deg,right_center_zenith_from_moog_deg,base_center_zenith_from_sun_deg,right_center_zenith_from_sun_deg,fov_center_y_px,pixel_only_diff_deg,tilt_term_deg,tilt_source,sun_alt_term_deg,base_tilt_deg,right_tilt_deg,base_sun_alt_deg,right_sun_alt_deg,base_x_px,base_y_px,base_radius_px,base_rmse_px,base_sun_candidate,base_fit_method,right_x_px,right_y_px,right_radius_px,right_rmse_px,right_sun_candidate,right_fit_method
2026-06-02T14:12:18,MeinelRoof_20260602_10_33_16.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_10_33_16.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,-0.081887498,0.881887498,0.800000000,-0.081887498,0.081887498,26.100000000,26.900000000,25.607597229,26.489484727,1424.000000000,-1.450089278,0.800000000,Moog Actual Tilt [deg],0.568201780,63.900000000,63.100000000,63.913042379,64.481244159,2716.211359728,1663.680196092,825.975230383,247.674335329,False,free_filled_mask+manual_radius_scale,3179.188885709,938.635556938,825.975230383,35.372709550,False,completed_disk_centroid_from_arc
2026-06-02T14:12:19,MeinelRoof_20260602_10_33_16.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_10_33_16.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,-0.088568758,0.688568758,0.600000000,-0.088568758,0.088568758,26.100000000,26.700000000,25.607597229,26.296165987,1424.000000000,-1.008051412,0.600000000,Moog Actual Tilt [deg],0.319482655,63.900000000,63.300000000,63.913042379,64.232525034,2716.211359728,1663.680196092,825.975230383,247.674335329,False,free_filled_mask+manual_radius_scale,2960.426274492,1159.654489912,825.975230383,61.812838235,False,completed_disk_centroid_from_arc
2026-06-02T14:12:19,MeinelRoof_20260602_10_33_16.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_10_33_16.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,0.079384619,0.220615381,0.300000000,0.079384619,0.079384619,26.100000000,26.400000000,25.607597229,25.828212610,1424.000000000,-0.323034978,0.300000000,Moog Actual Tilt [deg],0.102419597,63.900000000,63.600000000,63.913042379,64.015461976,2716.211359728,1663.680196092,825.975230383,247.674335329,False,free_filled_mask+manual_radius_scale,2856.968610608,1502.162707153,825.975230383,146.341018457,False,completed_disk_centroid_from_arc
2026-06-02T14:12:20,MeinelRoof_20260602_10_33_16.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_10_33_16.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,-0.079076518,-0.620923482,-0.700000000,-0.079076518,0.079076518,26.100000000,25.400000000,25.607597229,24.986673746,1424.000000000,0.416655251,-0.700000000,Moog Actual Tilt [deg],0.204268232,63.900000000,64.600000000,63.913042379,64.117310611,2716.211359728,1663.680196092,825.975230383,247.674335329,False,free_filled_mask+manual_radius_scale,2998.291343341,1872.007821376,825.975230383,35.446951602,False,completed_disk_centroid_from_arc
2026-06-02T14:12:21,MeinelRoof_20260602_10_33_16.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_10_33_16.h5,p0,Aquistion_0,calibration_acqui_up_1,0.000000000,1.000000000,1.381818182,1.000000000,-0.336195055,-1.063804945,-1.400000000,-0.336195055,0.336195055,26.100000000,24.700000000,25.607597229,24.543792284,1424.000000000,0.624460275,-1.400000000,Moog Actual Tilt [deg],0.439344670,63.900000000,65.300000000,63.913042379,64.352387049,2716.211359728,1663.680196092,825.975230383,247.674335329,False,free_filled_mask+manual_radius_scale,3047.674042428,1975.910333485,825.975230383,33.408907651,False,completed_disk_centroid_from_arc
2026-06-02T14:12:21,MeinelRoof_20260602_10_33_16.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_10_33_16.h5,p0,Aquistion_0,calibration_acqui_up_1p5,0.000000000,1.500000000,1.381818182,1.000000000,-0.139926814,-2.060073186,-2.200000000,-0.139926814,0.139926814,26.100000000,23.900000000,25.607597229,23.547524043,1424.000000000,1.346368864,-2.200000000,Moog Actual Tilt [deg],0.713704322,63.900000000,66.100000000,63.913042379,64.626746701,2716.211359728,1663.680196092,825.975230383,247.674335329,False,free_filled_mask+manual_radius_scale,3166.142631336,2336.864627979,825.975230383,74.773992715,False,completed_disk_centroid_from_arc
2026-06-02T14:12:22,MeinelRoof_20260602_11_01_59.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_01_59.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,-0.591037087,1.991037087,1.400000000,-0.591037087,0.591037087,20.400000000,21.800000000,19.136991741,21.128028827,1424.000000000,-2.088322403,1.400000000,Moog Actual Tilt [deg],0.097285316,69.600000000,68.200000000,69.620568627,69.717853943,1386.972853154,2045.219816049,139.770796750,34.211915111,True,free_filled_mask+manual_radius_scale,1456.836195729,1001.058614634,139.770796750,2.883892576,True,completed_disk_centroid_from_arc
2026-06-02T14:12:22,MeinelRoof_20260602_11_01_59.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_01_59.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,-0.505137098,1.505137098,1.000000000,-0.505137098,0.505137098,20.400000000,21.400000000,19.136991741,20.642128838,1424.000000000,-1.563184512,1.000000000,Moog Actual Tilt [deg],0.058047415,69.600000000,68.600000000,69.620568627,69.678616042,1386.972853154,2045.219816049,139.770796750,34.211915111,True,free_filled_mask+manual_radius_scale,1399.732500328,1263.627559799,139.770796750,2.721103623,True,completed_disk_centroid_from_arc
2026-06-02T14:12:23,MeinelRoof_20260602_11_01_59.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_01_59.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,-0.382407007,0.882407007,0.500000000,-0.382407007,0.382407007,20.400000000,20.900000000,19.136991741,20.019398748,1424.000000000,-0.901601544,0.500000000,Moog Actual Tilt [deg],0.019194536,69.600000000,69.100000000,69.620568627,69.639763164,1386.972853154,2045.219816049,139.770796750,34.211915111,True,free_filled_mask+manual_radius_scale,1378.185110406,1594.419044224,139.770796750,2.802254009,True,completed_disk_centroid_from_arc
2026-06-02T14:12:23,MeinelRoof_20260602_11_01_59.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_01_59.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,0.027520550,-0.527520550,-0.500000000,0.027520550,0.027520550,20.400000000,19.900000000,19.136991741,18.609471191,1424.000000000,0.488875654,-0.500000000,Moog Actual Tilt [deg],0.038644896,69.600000000,70.100000000,69.620568627,69.659213523,1386.972853154,2045.219816049,139.770796750,34.211915111,True,free_filled_mask+manual_radius_scale,1399.833983011,2289.657643079,139.770796750,2.812772326,True,completed_disk_centroid_from_arc
2026-06-02T14:12:24,MeinelRoof_20260602_11_01_59.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_01_59.h5,p0,Aquistion_0,calibration_acqui_up_1,0.000000000,1.000000000,1.381818182,1.000000000,-0.037476417,-1.062523583,-1.100000000,-0.037476417,0.037476417,20.400000000,19.300000000,19.136991741,18.074468158,1424.000000000,0.984294267,-1.100000000,Moog Actual Tilt [deg],0.078229316,69.600000000,70.700000000,69.620568627,69.698797943,1386.972853154,2045.219816049,139.770796750,34.211915111,True,free_filled_mask+manual_radius_scale,1450.645440083,2537.366949573,139.770796750,2.686526461,True,completed_disk_centroid_from_arc
2026-06-02T14:12:24,MeinelRoof_20260602_11_01_59.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_01_59.h5,p0,Aquistion_0,calibration_acqui_up_1p5,0.000000000,1.500000000,1.381818182,1.000000000,0.142262302,-1.642262302,-1.500000000,0.142262302,0.142262302,20.400000000,18.900000000,19.136991741,17.494729439,1424.000000000,1.524775394,-1.500000000,Moog Actual Tilt [deg],0.117486908,69.600000000,71.100000000,69.620568627,69.738055535,1386.972853154,2045.219816049,139.770796750,34.211915111,True,free_filled_mask+manual_radius_scale,1463.082847165,2807.607512997,139.770796750,1.522320132,True,completed_disk_centroid_from_arc
2026-06-02T14:12:25,MeinelRoof_20260602_11_03_29.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_03_29.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,0.005062002,1.294937998,1.300000000,0.005062002,0.005062002,20.100000000,21.400000000,19.450863867,20.745801865,1424.000000000,-1.397673416,1.300000000,Moog Actual Tilt [deg],0.102735417,69.900000000,68.600000000,69.907893526,70.010628943,1561.709002123,1744.621303465,157.829619516,38.647866298,True,free_filled_mask+manual_radius_scale,1646.216968146,1045.784595611,157.829619516,1.887159369,True,completed_disk_centroid_from_arc
2026-06-02T14:12:25,MeinelRoof_20260602_11_03_29.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_03_29.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,0.031821597,0.768178403,0.800000000,0.031821597,0.031821597,20.100000000,20.900000000,19.450863867,20.219042271,1424.000000000,-0.831226341,0.800000000,Moog Actual Tilt [deg],0.063047938,69.900000000,69.100000000,69.907893526,69.970941464,1561.709002123,1744.621303465,157.829619516,38.647866298,True,free_filled_mask+manual_radius_scale,1626.789346979,1329.008132815,157.829619516,2.566279509,True,completed_disk_centroid_from_arc
2026-06-02T14:12:26,MeinelRoof_20260602_11_03_29.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_03_29.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,0.069380733,0.430619267,0.500000000,0.069380733,0.069380733,20.100000000,20.600000000,19.450863867,19.881483134,1424.000000000,-0.455032411,0.500000000,Moog Actual Tilt [deg],0.024413144,69.900000000,69.400000000,69.907893526,69.932306670,1561.709002123,1744.621303465,157.829619516,38.647866298,True,free_filled_mask+manual_radius_scale,1570.678248105,1517.105097867,157.829619516,2.807431482,True,completed_disk_centroid_from_arc
2026-06-02T14:12:26,MeinelRoof_20260602_11_03_29.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_03_29.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,0.673870741,-1.073870741,-0.400000000,0.673870741,0.673870741,20.100000000,19.700000000,19.450863867,18.376993127,1424.000000000,1.030041395,-0.400000000,Moog Actual Tilt [deg],0.043829346,69.900000000,70.300000000,69.907893526,69.951722872,1561.709002123,1744.621303465,157.829619516,38.647866298,True,free_filled_mask+manual_radius_scale,1590.975537354,2259.642000847,157.829619516,5.443127326,True,completed_disk_centroid_from_arc
2026-06-02T14:12:27,MeinelRoof_20260602_11_03_29.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_03_29.h5,p0,Aquistion_0,calibration_acqui_up_1,0.000000000,1.000000000,1.381818182,1.000000000,0.565536438,-1.565536438,-1.000000000,0.565536438,0.565536438,20.100000000,19.100000000,19.450863867,17.885327430,1424.000000000,1.482918953,-1.000000000,Moog Actual Tilt [deg],0.082617485,69.900000000,70.900000000,69.907893526,69.990511011,1561.709002123,1744.621303465,157.829619516,38.647866298,True,free_filled_mask+manual_radius_scale,1642.246775064,2486.080779941,157.829619516,6.652725220,True,completed_disk_centroid_from_arc
2026-06-02T14:12:27,MeinelRoof_20260602_11_03_29.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_03_29.h5,p0,Aquistion_0,calibration_acqui_up_1p5,0.000000000,1.500000000,1.381818182,1.000000000,0.862785006,-2.262785006,-1.400000000,0.862785006,0.862785006,20.100000000,18.700000000,19.450863867,17.188078861,1424.000000000,2.139837374,-1.400000000,Moog Actual Tilt [deg],0.122947632,69.900000000,71.300000000,69.907893526,70.030841158,1561.709002123,1744.621303465,157.829619516,38.647866298,True,free_filled_mask+manual_radius_scale,1653.093821144,2814.539990511,157.829619516,1.110117075,True,completed_disk_centroid_from_arc
2026-06-02T14:12:28,MeinelRoof_20260602_11_10_30.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_10_30.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,-0.418152631,1.818152631,1.400000000,-0.418152631,0.418152631,18.800000000,20.200000000,17.624635449,19.442788080,1424.000000000,-1.915873521,1.400000000,Moog Actual Tilt [deg],0.097720890,71.200000000,69.800000000,71.235649931,71.333370821,976.440883249,1993.857310094,197.605705653,48.391530424,True,free_filled_mask+manual_radius_scale,1086.505748475,1035.920549571,197.605705653,3.671928889,True,completed_disk_centroid_from_arc
2026-06-02T14:12:28,MeinelRoof_20260602_11_10_30.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_10_30.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,-0.446228967,1.446228967,1.000000000,-0.446228967,0.446228967,18.800000000,19.800000000,17.624635449,19.070864416,1424.000000000,-1.504690737,1.000000000,Moog Actual Tilt [deg],0.058461770,71.200000000,70.200000000,71.235649931,71.294111700,976.440883249,1993.857310094,197.605705653,48.391530424,True,free_filled_mask+manual_radius_scale,1069.168951522,1241.511941821,197.605705653,4.369776251,True,completed_disk_centroid_from_arc
2026-06-02T14:12:29,MeinelRoof_20260602_11_10_30.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_10_30.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,-0.397775234,0.897775234,0.500000000,-0.397775234,0.397775234,18.800000000,19.300000000,17.624635449,18.522410684,1424.000000000,-0.917767233,0.500000000,Moog Actual Tilt [deg],0.019991999,71.200000000,70.700000000,71.235649931,71.255641930,976.440883249,1993.857310094,197.605705653,48.391530424,True,free_filled_mask+manual_radius_scale,1028.766578683,1534.973693352,197.605705653,7.190171556,True,completed_disk_centroid_from_arc
2026-06-02T14:12:30,MeinelRoof_20260602_11_10_30.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_10_30.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,-0.040281647,-0.459718353,-0.500000000,-0.040281647,0.040281647,18.800000000,18.300000000,17.624635449,17.164917096,1424.000000000,0.419964495,-0.500000000,Moog Actual Tilt [deg],0.039753858,71.200000000,71.700000000,71.235649931,71.275403788,976.440883249,1993.857310094,197.605705653,48.391530424,True,free_filled_mask+manual_radius_scale,1053.716209895,2203.839557640,197.605705653,5.667669854,True,completed_disk_centroid_from_arc
2026-06-02T14:12:30,MeinelRoof_20260602_11_10_30.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_10_30.h5,p0,Aquistion_0,calibration_acqui_up_1,0.000000000,1.000000000,1.381818182,1.000000000,0.047857415,-1.147857415,-1.100000000,0.047857415,0.047857415,18.800000000,17.700000000,17.624635449,16.476778034,1424.000000000,1.069546424,-1.100000000,Moog Actual Tilt [deg],0.078310990,71.200000000,72.300000000,71.235649931,71.313960921,976.440883249,1993.857310094,197.605705653,48.391530424,True,free_filled_mask+manual_radius_scale,1082.499352466,2528.630522267,197.605705653,8.312668262,True,completed_disk_centroid_from_arc
2026-06-02T14:12:31,MeinelRoof_20260602_11_10_30.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_10_30.h5,p0,Aquistion_0,calibration_acqui_up_1p5,0.000000000,1.500000000,1.381818182,1.000000000,0.161191962,-1.761191962,-1.600000000,0.161191962,0.161191962,18.800000000,17.200000000,17.624635449,15.863443487,1424.000000000,1.642685326,-1.600000000,Moog Actual Tilt [deg],0.118506636,71.200000000,72.800000000,71.235649931,71.354156567,976.440883249,1993.857310094,197.605705653,48.391530424,True,free_filled_mask+manual_radius_scale,1096.795184652,2815.199972959,197.605705653,2.803301655,True,completed_disk_centroid_from_arc
2026-06-02T14:12:31,MeinelRoof_20260602_11_11_57.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_11_57.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,-0.232400406,1.432400406,1.200000000,-0.232400406,0.232400406,18.700000000,19.900000000,17.840162861,19.272563267,1424.000000000,-1.532430988,1.200000000,Moog Actual Tilt [deg],0.100030582,71.300000000,70.100000000,71.505899725,71.605930307,1215.298547163,1750.968706834,198.685854357,48.660111094,True,free_filled_mask+manual_radius_scale,1312.739652089,984.753212839,198.685854357,3.516230895,True,completed_disk_centroid_from_arc
2026-06-02T14:12:32,MeinelRoof_20260602_11_11_57.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_11_57.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,-0.244950255,0.944950255,0.700000000,-0.244950255,0.244950255,18.700000000,19.400000000,17.840162861,18.785113116,1424.000000000,-1.006006449,0.700000000,Moog Actual Tilt [deg],0.061056195,71.300000000,70.600000000,71.505899725,71.566955920,1215.298547163,1750.968706834,198.685854357,48.660111094,True,free_filled_mask+manual_radius_scale,1276.509706625,1247.965482200,198.685854357,3.723901748,True,completed_disk_centroid_from_arc
2026-06-02T14:12:32,MeinelRoof_20260602_11_11_57.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_11_57.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,-0.245007237,0.445007237,0.200000000,-0.245007237,0.245007237,18.700000000,18.900000000,17.840162861,18.285170098,1424.000000000,-0.468546719,0.200000000,Moog Actual Tilt [deg],0.023539482,71.300000000,71.100000000,71.505899725,71.529439207,1215.298547163,1750.968706834,198.685854357,48.660111094,True,free_filled_mask+manual_radius_scale,1278.001160826,1516.695347273,198.685854357,5.282318289,True,completed_disk_centroid_from_arc
2026-06-02T14:12:33,MeinelRoof_20260602_11_11_57.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_11_57.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,0.297249499,-0.997249499,-0.700000000,0.297249499,0.297249499,18.700000000,18.000000000,17.840162861,16.842913362,1424.000000000,0.954755993,-0.700000000,Moog Actual Tilt [deg],0.042493506,71.300000000,72.000000000,71.505899725,71.548393231,1215.298547163,1750.968706834,198.685854357,48.660111094,True,free_filled_mask+manual_radius_scale,1278.232118126,2228.346703514,198.685854357,4.911050423,True,completed_disk_centroid_from_arc
2026-06-02T14:12:33,MeinelRoof_20260602_11_11_57.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_11_57.h5,p0,Aquistion_0,calibration_acqui_up_1,0.000000000,1.000000000,1.381818182,1.000000000,0.385821100,-1.585821100,-1.200000000,0.385821100,0.385821100,18.700000000,17.500000000,17.840162861,16.254341762,1424.000000000,1.505003465,-1.200000000,Moog Actual Tilt [deg],0.080817634,71.300000000,72.500000000,71.505899725,71.586717360,1215.298547163,1750.968706834,198.685854357,48.660111094,True,free_filled_mask+manual_radius_scale,1289.911606969,2503.470439361,198.685854357,6.831149416,True,completed_disk_centroid_from_arc
2026-06-02T14:12:34,MeinelRoof_20260602_11_11_57.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_11_57.h5,p0,Aquistion_0,calibration_acqui_up_1p5,0.000000000,1.500000000,1.381818182,1.000000000,0.445249101,-2.345249101,-1.900000000,0.445249101,0.445249101,18.700000000,16.800000000,17.840162861,15.494913760,1424.000000000,2.224484145,-1.900000000,Moog Actual Tilt [deg],0.120764956,71.300000000,73.200000000,71.505899725,71.626664681,1215.298547163,1750.968706834,198.685854357,48.660111094,True,free_filled_mask+manual_radius_scale,1317.984575338,2863.210779358,198.685854357,2.522694744,True,completed_disk_centroid_from_arc
2026-06-02T14:12:34,MeinelRoof_20260602_11_13_25.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_13_25.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,-0.160788571,1.360788571,1.200000000,-0.160788571,0.160788571,18.500000000,19.700000000,17.585384885,18.946173456,1424.000000000,-1.461081742,1.200000000,Moog Actual Tilt [deg],0.100293170,71.500000000,70.300000000,71.777576799,71.877869970,1448.315926359,1742.519157793,198.539008054,48.629198621,True,free_filled_mask+manual_radius_scale,1550.292678362,1011.978287010,198.539008054,3.085310033,True,completed_disk_centroid_from_arc
2026-06-02T14:12:35,MeinelRoof_20260602_11_13_25.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_13_25.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,-0.225356299,0.825356299,0.600000000,-0.225356299,0.225356299,18.500000000,19.100000000,17.585384885,18.410741184,1424.000000000,-0.886883719,0.600000000,Moog Actual Tilt [deg],0.061527420,71.500000000,70.900000000,71.777576799,71.839104219,1448.315926359,1742.519157793,198.539008054,48.629198621,True,free_filled_mask+manual_radius_scale,1495.904792635,1299.077298465,198.539008054,3.839106369,True,completed_disk_centroid_from_arc
2026-06-02T14:12:35,MeinelRoof_20260602_11_13_25.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_13_25.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,-0.119962414,0.319962414,0.200000000,-0.119962414,0.119962414,18.500000000,18.700000000,17.585384885,17.905347299,1424.000000000,-0.343384518,0.200000000,Moog Actual Tilt [deg],0.023422104,71.500000000,71.300000000,71.777576799,71.800998903,1448.315926359,1742.519157793,198.539008054,48.629198621,True,free_filled_mask+manual_radius_scale,1465.834642812,1570.826899039,198.539008054,5.409198899,True,completed_disk_centroid_from_arc
2026-06-02T14:12:36,MeinelRoof_20260602_11_13_25.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_13_25.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,0.158235809,-1.058235809,-0.900000000,0.158235809,0.158235809,18.500000000,17.600000000,17.585384885,16.527149076,1424.000000000,1.016028682,-0.900000000,Moog Actual Tilt [deg],0.042207126,71.500000000,72.400000000,71.777576799,71.819783926,1448.315926359,1742.519157793,198.539008054,48.629198621,True,free_filled_mask+manual_radius_scale,1498.321947314,2250.533498895,198.539008054,5.202868316,True,completed_disk_centroid_from_arc
2026-06-02T14:12:37,MeinelRoof_20260602_11_13_25.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_13_25.h5,p0,Aquistion_0,calibration_acqui_up_1,0.000000000,1.000000000,1.381818182,1.000000000,0.296224032,-1.696224032,-1.400000000,0.296224032,0.296224032,18.500000000,17.100000000,17.585384885,15.889160853,1424.000000000,1.615082712,-1.400000000,Moog Actual Tilt [deg],0.081141320,71.500000000,72.900000000,71.777576799,71.858718119,1448.315926359,1742.519157793,198.539008054,48.629198621,True,free_filled_mask+manual_radius_scale,1528.728741470,2550.060513963,198.539008054,7.602332728,True,completed_disk_centroid_from_arc
2026-06-02T14:12:37,MeinelRoof_20260602_11_13_25.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_13_25.h5,p0,Aquistion_0,calibration_acqui_up_1p5,0.000000000,1.500000000,1.381818182,1.000000000,0.439293223,-2.339293223,-1.900000000,0.439293223,0.439293223,18.500000000,16.600000000,17.585384885,15.246091662,1424.000000000,2.219352430,-1.900000000,Moog Actual Tilt [deg],0.119940793,71.500000000,73.400000000,71.777576799,71.897517592,1448.315926359,1742.519157793,198.539008054,48.629198621,True,free_filled_mask+manual_radius_scale,1554.961463945,2852.195372733,198.539008054,2.592544211,True,completed_disk_centroid_from_arc
2026-06-02T14:12:38,MeinelRoof_20260602_11_14_52.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_14_52.h5,p0,Aquistion_0,calibration_acqui_down_1p5,0.000000000,-1.500000000,1.381818182,1.000000000,-0.063699488,1.463699488,1.400000000,-0.063699488,0.063699488,18.000000000,19.400000000,17.316371078,18.780070565,1424.000000000,-1.564087712,1.400000000,Moog Actual Tilt [deg],0.100388224,72.000000000,70.600000000,72.047524206,72.147912430,1663.787221981,1742.052358091,198.285453796,48.571987989,True,free_filled_mask+manual_radius_scale,1743.687325469,960.008502150,198.285453796,3.269694099,True,completed_disk_centroid_from_arc
2026-06-02T14:12:38,MeinelRoof_20260602_11_14_52.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_14_52.h5,p0,Aquistion_0,calibration_acqui_down_1,0.000000000,-1.000000000,1.381818182,1.000000000,0.016834380,0.883165620,0.900000000,0.016834380,0.016834380,18.000000000,18.900000000,17.316371078,18.199536697,1424.000000000,-0.944304434,0.900000000,Moog Actual Tilt [deg],0.061138814,72.000000000,71.100000000,72.047524206,72.108663020,1663.787221981,1742.052358091,198.285453796,48.571987989,True,free_filled_mask+manual_radius_scale,1721.721684841,1269.900141158,198.285453796,3.308840414,True,completed_disk_centroid_from_arc
2026-06-02T14:12:39,MeinelRoof_20260602_11_14_52.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_14_52.h5,p0,Aquistion_0,calibration_acqui_down_0p5,0.000000000,-0.500000000,1.381818182,1.000000000,0.009459436,0.390540564,0.400000000,0.009459436,0.009459436,18.000000000,18.400000000,17.316371078,17.706911642,1424.000000000,-0.413780260,0.400000000,Moog Actual Tilt [deg],0.023239696,72.000000000,71.600000000,72.047524206,72.070763902,1663.787221981,1742.052358091,198.285453796,48.571987989,True,free_filled_mask+manual_radius_scale,1674.444417899,1535.162228104,198.285453796,5.008713519,True,completed_disk_centroid_from_arc
2026-06-02T14:12:39,MeinelRoof_20260602_11_14_52.h5,/Volumes/LaCie/Data/2026_06_02/MeinelRoof_20260602_11_14_52.h5,p0,Aquistion_0,calibration_acqui_up_0p5,0.000000000,0.500000000,1.381818182,1.000000000,0.497275845,-0.997275845,-0.500000000,0.497275845,0.497275845,18.000000000,17.500000000,17.316371078,16.319095233,1424.000000000,0.955368523,-0.500000000,Moog Actual Tilt [deg],0.041907322,72.000000000,72.500000000,72.047524206,72.089431528,1663.787221981,1742.052358091,198.285453796,48.571987989,True,free_filled_mask+manual_radius_scale,1725.027439111,2219.736619759,198.285453796,5.332188502,True,completed_disk_centroid_from_arc
